title_link,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11,Field12,Field13,Field14,Field15,Field16,Field17,Field18,Field19,Field20,Field21,Field22
https://www.redfin.com/owner-estimate/fact-check/26401630,/de7b79124ab9979341916b6e706d84b3_genMid.18492902_0.jpg,3316 SE 13th Ave,"Portland, OR 97202","$479,653","$470,000",2,1,"2,184",1916,SOLD 4/19/18,"This quintessential SE PDX bungalow is nestled in a coveted close-in location just blocks from Brooklyn Park, the Aladdin Theatre, Pok Pok Wing & MAX orange line. Features include gorgeous original fir floors, brick fireplace, high ceilings, original built-ins & updated kitchen. Enjoy large bonus room space, bring your vision to unfinished basement & entertain in stunningly beautiful backyard.",2,"Bungalow, 2 Story",Multnomah,18492902,"5,000 Sq. Ft.",5.0,5.0,6.0,90 / 100,61 / 100,98 / 100
https://www.redfin.com/owner-estimate/fact-check/26531768,/493e081ee525bb9de0c626752ba1fc11_genMid.18550052_0.jpg,8815 SE 16th Pl,"Portland, OR 97202","$635,707","$674,900",4,2.5,"2,000",2013,SOLD 4/10/18,"HIGHLY SOUGHT SELLWOOD NEIGHBORHOOD. BEAUTIFUL LIVING RM WITH MILLWORK, BOX BEAM TALL CEILINGS, HARDWOODS, GAS FIREPLACE & BUILT-INS. ENTERTAINING DINING & KITCHEN W/SLAB GRANITE, SS APPLIANCES, GAS COOKING. NOOK DESK/STUDY AREA & HALF-BATH MAKE UP MAIN LEVEL. MASTER SUITE W/WIC, HARDWOODS. 2 ADDITIONAL BEDROOMS. LOWER LEVEL BEDROOM OR DEN.Garage HAS SEPARATE BIKE STORAGE ROOM. WALK TO RESTAURANTS, SHOPPING, BIKE PATHS, SHOPPING. [Home Energy Score = 8. HES Report at https://api.greenbuildingregistry.com/report/pdf/R268161-20180130.pdf]",3,"Traditional, Craftsman",SELLWOOD,Multnomah,"2,500 Sq. Ft.",8.0,8.0,6.0,82 / 100,46 / 100,80 / 100
https://www.redfin.com/owner-estimate/fact-check/26516416,/28aa362e916cc998664042aa2a93a907_genMid.18138906_2.jpg,3815 SE 27th Ave,"Portland, OR 97202","$504,603","$517,000",3,2,"2,564",1909,SOLD 4/06/18,,3,Old Portland,Multnomah,18138906,"4,250 Sq. Ft.",5.0,5.0,6.0,75 / 100,56 / 100,96 / 100
https://www.redfin.com/owner-estimate/fact-check/58851561,/d38718e79f8383cceaaa790e53ce5417_genMid.17180626_0.jpg,2764 SE Francis St SE,"Portland, OR 97202","$640,008","$640,000",4,2.5,"1,827",2015,SOLD 4/06/18,"Welcome home to this exceptional Craftsman in close in SE Portland. This beautiful home sits up off the street with an inviting front porch. You will appreciate the designer finishes added to this beautiful home making this home truly special.  The lighting, tile, paint and beautiful flooring were carefully selected to enhance the unique features  With an ideal floorpan and flexible spaces you will be proud to call this home.",2,Craftsman,Portland Southeast,Multnomah,"2,500 Sq. Ft.",5.0,5.0,6.0,75 / 100,56 / 100,96 / 100
https://www.redfin.com/owner-estimate/fact-check/26490264,/646e8b8b61a38b0940178d7d44ca5e34_genMid.17392456_0.jpg,3980 SE Rural St,"Portland, OR 97202","$716,158","$719,900",3,2.5,"2,420",2017,SOLD 3/30/18,"New energy star certified home by Portland's most distinguished builder! Home is move-in ready & was just completed. The Harrison plan is a dramatic open plan meant for entertaining with an island w/eating bar.  This home features outdoor covered living w/gas line, quartz counters, upgraded appliances, extensive hickory HW floors & brick touches on exterior. Close to shops, restaurants and parks.",2,"Prairie, NW Contemporary",Multnomah,17392456,"3,263 Sq. Ft.",8.0,8.0,6.0,58 / 100,44 / 100,77 / 100
https://www.redfin.com/owner-estimate/fact-check/26507197,/a7664d545f88f5c73f15453b2b9adbdf_genMid.17353530_0.jpg,7106 SE 17th Ave,"Portland, OR 97202","$484,910","$458,000",3,1.5,"2,529",1909,SOLD 3/30/18,"Westmoreland gem waiting for your personal touch! This beautiful 3bed/1.1bth bungalow features a large living room + dining room with hardwood floors, box beam ceilings, a cozy fireplace, an abundance of natural light throughout and window seats. Tons of potential in the large partially finished basement. A fully fenced yard and close to all that Westmoreland/Sellwood has to offer; parks, restaurants, + shopping!",2,Bungalow,Multnomah,17353530,"5,000 Sq. Ft.",8.0,8.0,6.0,91 / 100,49 / 100,98 / 100
https://www.redfin.com/owner-estimate/fact-check/113029308,/22f902f92b898f84f3bb906998bc6e59_genMid.17359363_6.jpg,3725 SE Brooklyn St,"Portland, OR 97202","$788,963","$785,000",4,2.5,"2,507",2017,SOLD 3/19/18,,3,"Old Portland, Craftsman",Multnomah,17359363,"3,700 Sq. Ft.",9.0,5.0,6.0,80 / 100,52 / 100,97 / 100
https://www.redfin.com/owner-estimate/fact-check/26504381,/380b995e479368f97524be5618752fe1_genMid.17340198_2.jpg,3328 SE Claybourne St,"Portland, OR 97202","$807,515","$799,900",5,4,"3,578",1939,SOLD 3/16/18,"RARE 5 BEDROOM IN EAST MORELAND!English gem in one of Portland's most coveted neighborhoods,period details,elegant architectural lines,hardwd flrs,2 fireplaces,remodeled downstairs w/bonus rm/office,temp controlled wine cab,side yard for gardening,200sf+ indoor/outdoor screened in porch is envy of neighborhood.Easy access to parks,bike trails,restaurants,movie theater,golf& DT PDX.OPEN HOUSE SAT 1/20 from 12pm-2pm",3,"English, Tudor",Multnomah,17340198,"5,200 Sq. Ft.",8.0,8.0,6.0,53 / 100,47 / 100,82 / 100
https://www.redfin.com/owner-estimate/fact-check/26546274,/1c7bfebf7b1688dbae25e58b95a290f7_genMid.17349098_0.jpg,3678 SE Lambert St,"Portland, OR 97202","$610,837","$609,000",4,2,"2,907",1952,SOLD 3/08/18,,3,Traditional,Multnomah,17349098,"7,500 Sq. Ft.",8.0,8.0,6.0,49 / 100,48 / 100,84 / 100
https://www.redfin.com/owner-estimate/fact-check/109514718,/031a8fd52c0df6019905e6c5ff8e60dd_genMid.17215508_3.jpg,3939 SE 36th Ave,"Portland, OR 97202","$492,814","$488,000",3,2.5,"1,576",2017,SOLD 3/05/18,"Beautiful New Craftsman home! Certified Earth Advantage home with all of the modern conveniences. Master suite with a double sink, tiled shower, walk-in closet. Custom built-ins, slab quartz counters, and stainless appliances. Open, sunny great room with a fireplace. Sustainable, energy efficient, and quality craftsmanship built to perfection. Great location! Walk to parks, restaurants, and shops!",2,Craftsman,CRESTON - KENILWORTH,Multnomah,"2,525 Sq. Ft.",5.0,5.0,6.0,79 / 100,52 / 100,91 / 100
https://www.redfin.com/owner-estimate/fact-check/26301252,/27432fb6e8961ca8339691ea4775d951_genMid.18315512_0.jpg,4145 SE Malden St,"Portland, OR 97202","$447,423","$440,000",2,1,"1,736",1951,SOLD 3/02/18,"Gleaming wd flrs,gorgeous kitchen w/white shaker cabs,beautiful counters,full height subway tile back splash&ss appliances!Other feats include wd burning fireplace,tile flrs,new paint w/designer colors,white millwork,new plumbing&lighting fixtures,renovated bthrm w/brushed nickel accents!The outside is super charming&includes great curb appeal,additional off-street parking,peaceful neighborhood location w/tree-lined streets. [Home Energy Score = 6. HES Report at https://api.greenbuildingregistry.com/report/pdf/R149667-20180112.pdf]",2,"Ranch, 1 Story",Multnomah,18315512,"5,362 Sq. Ft.",7.0,8.0,6.0,54 / 100,45 / 100,82 / 100
https://www.redfin.com/owner-estimate/fact-check/26547161,/073e564d66a09f8e650a8f381f4aaeb7_genMid.17085658_0.jpg,4648 SE 33rd Pl,"Portland, OR 97202","$570,522","$563,000",3,3,"1,971",1969,SOLD 2/13/18,"Back on market NOT due seller or home, so now is your chance to live in this updated Midcentury near Reed College! Perfect easy family living. 2014 chef's kitchen remodel; mahogany, granite, SS appliances including a wine fridge, newer hardwoods & updated bathrooms. Large fenced yard. Lower level features family room, bonus room, AND a THIRD full bathroom! Close to TJ's, Reed College, parks, schools, restaurants, Woodstock, & TriMet!",2,"Split, Mid-Century Modern",Multnomah,17085658,"6,148 Sq. Ft.",5.0,5.0,6.0,66 / 100,48 / 100,88 / 100
https://www.redfin.com/owner-estimate/fact-check/26463480,/f4c4802f140406edc3e8780980d2b2b6_genMid.17037455_0.jpg,4815 SE Cesar E Chavez Blvd,"Portland, OR 97202","$466,952","$465,000",4,1.5,"1,548",1924,SOLD 2/13/18,"Charm galore in this remodeled bungalow in Reed College area. Gleaming hrdwds, blt-ins, cozy FP, period moldings, orig multi-paned windows/door, Jack/Jill bath, mudrm, and a private, fully-fncd yrd. NEW: roof, hi-eff gas furn, swr line, rewire, replumb, s/s applncs, custom kitch cabs, bth fxtrs, more. A close-in retreat and a walker's Paradise! Easy access to schools, parks, shops, transit, TJ's, more. Must see!",2,Bungalow,Multnomah,17037455,"5,421 Sq. Ft.",5.0,5.0,6.0,56 / 100,47 / 100,81 / 100
https://www.redfin.com/owner-estimate/fact-check/26316470,/206baffa71059788e9862584c9c9355f_genMid.18117086_0.jpg,3705 SE Long St,"Portland, OR 97202","$385,662","$379,900",2,1,817,1950,SOLD 2/09/18,"Beautiful renovation w/attention2detail!1-lvl,move-in ready in Reed near Tradr Joes,Starbcks,parks&schools!84BikeScore!Real wood flrs,amazing ktchn w/shaker cabs,slabQuartz,SS applncs&tile!Can lghts,all new paint,new plmbng&lghtng fixtrs,vinyl wndws, frcd air heat,natural lght,designr accents,renovatd bthrm w/extensive tile&double vanity!Fencd yrd,room forRV/boat,attachd garage!",1,"Bungalow, 1 Story",Portland Southeast,Multnomah,"5,460 Sq. Ft.",5.0,5.0,6.0,73 / 100,49 / 100,84 / 100
https://www.redfin.com/owner-estimate/fact-check/26438299,/bd426e262496aae11a883bec9dc8f1b6_genMid.17664849_0.jpg,4230 SE Pardee St,"Portland, OR 97206","$406,801","$393,500",3,1,"1,008",1969,SOLD 2/07/18,"Classic, well loved ranch home with the ideal Portland amenities. This cozy home features new exterior paint, windows, floors, updated bathroom with heated floor, A/C, and newer appliances and sewer line! Enjoy culinary and medicinal herbs and fruit from your Permacultured front and private back yard. This home is ideal for walkers, bikers and public transportation. Shop at TJ's,New Seasons,Natural Pets, and restaurants in Woodstock!",1,Ranch,Multnomah,17664849,"4,994 Sq. Ft.",5.0,5.0,6.0,67 / 100,51 / 100,90 / 100
https://www.redfin.com/owner-estimate/fact-check/26530986,/8f1485272e1ce43ba9fc87db0742e39c_genMid.17106901_0.jpg,7912 SE 32nd Ave,"Portland, OR 97202","$647,207","$640,000",3,2,"2,110",1932,SOLD 1/26/18,"Offers due 12/13 by 10:00 am. Old World English exudes charm & elegance w/a modern twist! Featured in the Oregonian & on the Duniway Tour of Homes this home boasts vaulted box beam ceilings,hardwood & fir floors, built-ins.Custom remodeled kitchen w/quartz counters, designer tile high end appliances! Copper door and gutters! Private fenced, well manicured yard with detached garage & adjoining studio.Located in the heart of Eastmoreland!",3,English,Multnomah,17106901,"5,000 Sq. Ft.",8.0,8.0,6.0,46 / 100,51 / 100,72 / 100
https://www.redfin.com/owner-estimate/fact-check/26397263,/d177eb705347278a255e9949dca23422_genMid.17355416_0.jpg,4105 SE 9th Ave,"Portland, OR 97202","$443,201","$430,000",2,2,"1,732",1926,BOUGHT WITH REDFIN 1/24/18,"NEW PRICE!!! Updated Brooklyn bungalow! Gorgeous kitchen featuring soft-close cabinets, quartz counters & SS appliances. Stylish tiled bathroom on main, beautiful bamboo floors, new roof, newer vinyl windows, fresh paint in & out. Cozy gas fireplace + built-ins. 2 bedrooms on main & 3rd (possibly 4th) non-conforming downstairs along w/bonus rooms & 2nd bathroom. Easy commute & hot area!",2,"Bungalow, 2 Story",Multnomah,17355416,"4,760 Sq. Ft.",5.0,5.0,6.0,54 / 100,58 / 100,95 / 100
https://www.redfin.com/owner-estimate/fact-check/26530865,/9140a0b76af1e3bc908d222d47661560_genMid.17437010_0.jpg,4156 SE Woodward St,"Portland, OR 97202","$629,625","$626,000",3,2,"2,794",1950,SOLD 1/18/18,"Period mid-century on generous lot in fantastic inner SE. Spacious home with 3 large bedrooms, 2 baths, wood flrs, original tile, woodwork, 2 fireplaces & full basement with rumpus room, laundry + bonus rm. Storage galore! Huge ADU potential with ext/int stairs to basement thru roomy backyard. Breezeway to 1 car garage. Great schools/community/hood & close to all things delicious--cafes & shops on Division. Have your cake & eat it too!",3,"Capecod, Ranch",Multnomah,17437010,"6,175 Sq. Ft.",6.0,8.0,,77 / 100,54 / 100,98 / 100
https://www.redfin.com/owner-estimate/fact-check/26336040,/46a4175874eee262ab6f34e2676af25e_genMid.17525573_1.jpg,2915 SE 35th Ave,"Portland, OR 97202","$592,301","$551,000",3,2,"2,378",1907,SOLD 12/27/17,"Great location-3 blocks S. of Division. Cycle /walk to restaurants & shops on SE Division. Large front porch, dining room, living room w/built ins, fireplace, hardwood floors & moldings. Kitchen updated w/quartz counter tops, a rolling island, eat in area & tile floors, one bedroom w/walk in closet, updated bathroom & 3rd bedroom on the main floor. Master bed/bath & storage on top floor. Full basement, detached garage & fenced yard.",3,"Bungalow, Craftsman",Multnomah,17525573,"4,250 Sq. Ft.",5.0,5.0,6.0,80 / 100,52 / 100,91 / 100
https://www.redfin.com/owner-estimate/fact-check/26549058,/524dce158a993c125d0de7f6b8e04750_genMid.17637788_0.jpg,1134 SE Lexington St,"Portland, OR 97202","$563,956","$620,785",3,2,"1,948",1905,SOLD 12/27/17,"STUNNER IN SELLWOOD! Perfectly situated between Sellwood Park and a highly popular retail stretch of restaurants, cafes, shops and the Sellwood Library, this light-filled home is loaded with character and perfectly mixes original charm with modern updates. Highlights include wood floors throughout, tall ceilings, a beautifully upgraded kitchen, a main floor master suite, updated windows and a large, private yard with covered wood deck.",2,Victorian,SELLWOOD,Multnomah,"5,000 Sq. Ft.",8.0,8.0,6.0,94 / 100,40 / 100,96 / 100
https://www.redfin.com/owner-estimate/fact-check/26578484,/338fcfdba4118ea2874fec8d44360993_genMid.17183758_1.jpg,4742 SE 37th Ave,"Portland, OR 97202","$371,077","$350,000",2,1,807,1922,SOLD 12/22/17,"Amazing value in this darling home! VERY live-able w/updated kitchen featuring slate backsplash & cement counters, dark fir floors in living room, large bathroom w/Travertine marble floor, newer carpet in bedrooms, tons of attic storage, private backyard, newly painted exterior, new porch 2016, & off street parking. Close to Trader Joe's, Kenilworth Park, Grout Elementary, Woodstock, coffee shops, & Reed! Move right in or great rental!",1,Bungalow,Multnomah,17183758,"3,220 Sq. Ft.",5.0,5.0,6.0,73 / 100,49 / 100,84 / 100
https://www.redfin.com/owner-estimate/fact-check/109514647,/b194df433c7f31144e738b79029d184e_genMid.17296687_0.jpg,3925 SE 36th Ave,"Portland, OR 97202","$497,699","$499,900",3,2.5,"1,576",2017,SOLD 12/15/17,"Beautiful New Vintage Portland home! Certified Earth Advantage home with all of the modern conveniences. Master suite with a double sink, tiled shower, walk-in closet. Custom built-ins, slab quartz counters, and stainless appliances. Open, sunny great room with a fireplace. Sustainable, energy efficient, and quality craftsmanship built to perfection. Great location! Walk to parks, restaurants, and shops!",2,Old Portland,CRESTON - KENILWORTH,Multnomah,"2,525 Sq. Ft.",5.0,5.0,6.0,79 / 100,52 / 100,91 / 100
https://www.redfin.com/owner-estimate/fact-check/26299380,/6bf8ef14d52ff045714e61f258eae941_genMid.17405444_8.jpg,1924 SE Bidwell St,"Portland, OR 97202","$891,628","$1,151,835",3,3,"2,982",2017,SOLD 12/12/17,"Striking new modern home in sought-after Westmoreland. Expansive & open main floor, 10' ceilings, huge covered chef's patio, main floor guest suite, walls of windows. Generous master suite with huge walk-in closet. Vaulted 3 beds, 2 baths, laundry & bonus upstairs. Massive deck off bonus. Oversized lot. Rare attached 2 car garage. Photos are representative.",2,"Contemporary, 2 Story",Multnomah,17405444,"5,415 Sq. Ft.",8.0,8.0,6.0,78 / 100,49 / 100,99 / 100
https://www.redfin.com/owner-estimate/fact-check/26543246,/3b7173b772d6853869e57be32f42f26e_genMid.17199909_0.jpg,7101 SE 36th Ave,"Portland, OR 97202","$473,198","$499,900",3,2,"2,455",1926,SOLD 12/06/17,"New price!!! Opportunity Knocks.  Make this Eastmoreland home yours with your creative touches. Check out this spacious 0.15 acre lot with the home offering formal dining, fireplace in the spacious living room, bedroom on the main with full bathroom and much more.  Do not forget to check out the amazing hardwoods, lined pool in the back yard, and the beautiful trees.  Schedule an appointment today.",3,Capecod,Multnomah,17199909,"6,500 Sq. Ft.",8.0,8.0,6.0,51 / 100,46 / 100,84 / 100
https://www.redfin.com/owner-estimate/fact-check/25865466,/f3fe123ca50ee4c892bc2c297825f92b_genMid.17545837_0.jpg,4125 SE 34th Ave,"Portland, OR 97202","$517,418","$518,000",3,2,"2,108",1925,BOUGHT WITH REDFIN 11/20/17,"The inviting front porch of this charming home welcomes you inside and the warm character implores you to stay. Cozy up to the fireplace, relax in your jetted tub or watch the rain from the shelter of your covered patio. The spacious basement could be made in to separate living quarters or used as your master suite. This ideal location is just blocks from restaurants on Gladstone, Woodstock, Clinton and Division!",3,Bungalow,Multnomah,17545837,"5,000 Sq. Ft.",5.0,5.0,6.0,77 / 100,51 / 100,84 / 100
https://www.redfin.com/owner-estimate/fact-check/26574198,/c5f96a1b3dd7527a0dc82252bac50f06_genMid.18569686_0.jpg,2302 SE Harney St,"Portland, OR 97202","$391,917","$380,000",2,1,"1,104",1923,SOLD 2/26/18,"Adorable close in Sellwood at amazing price! Updated bamboo flooring throughout. Updated kitchen with granite counters and stainless appliances. Updated windows, updated bathroom with subway tile shower. Walk to tri-met and Johnson Creek Park. Enjoy the sunny days on your back paver patio. [Home Energy Score = 5. HES Report at https://api.greenbuildingregistry.com/report/pdf/R262237-20180108.pdf]",2,Bungalow,Multnomah,18569686,"4,500 Sq. Ft.",8.0,8.0,6.0,70 / 100,52 / 100,96 / 100
